trade_id,symbol,side,strategy_id,regime,order_type,entry_price,exit_price,qty,gross_pnl,fee_entry,fee_exit,slippage_cost,net_pnl,net_pnl_pct,r_multiple,entry_ts,exit_ts
c2431fa0,EDENUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.1236,0.1237,1454.250324,0.14542503240000418,0.07189813601856,0.07195630603152002,0.10789083153756,-0.10632024118763586,-0.0591504854368909,-0.011328621025629548,1779404400327,1779404632061
0594fb37,ONDOUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.418,0.4175,430.012775,-0.21500638750000017,0.07189813598,0.071812133425,0.10778270205374998,-0.4664993589587501,-0.25953349282296656,-0.04970638128083346,1779404457351,1779404544102
881f797a,ALTUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.00732,0.00731,24539.723508,-0.24539723508001127,0.071852310431424,0.07175415153739201,0.10770484647661198,-0.49670854352543925,-0.27651639344262924,-0.11060580376000695,1779404649639,1779404657618
f60fca3f,BTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,77701.98,77674.35,0.002311,0.06385292999997713,0.071827710312,0.07180216914000001,0.107722409589,-0.1874993590410229,-0.10441616931770584,-0.04177513959428356,1779404817347,1779406407325
bbc30a4b,ETHUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2133.9,2133.15,0.084133,0.06309975,0.07181256348000001,0.07178732358,0.10769991529499999,-0.18820005235499998,-0.10482848305918739,-0.04193125511997861,1779404817471,1779406019067
e18379d1,FIDAUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.04103,0.04114,4375.613804,-0.4813175184400259,0.07181257375124799,0.072005100758624,0.10786325588240399,-0.7329984488323018,-0.40828418230564445,-0.16331315839678762,1779404937529,1779405140380
71b79ef0,ASTERUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.692,0.693,259.438489,-0.2594384890000002,0.07181257375519999,0.0719163491508,0.10779669217949997,-0.5109641040855002,-0.2846098265895955,-0.11384357197279599,1779405129666,1779405263999
52ef0b7e,ALLOUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.0915,0.0913,1960.489997,-0.392097999399984,0.0717539338902,0.07159709469044,0.10751327143547998,-0.6429622994161039,-0.3584262295081878,-0.1433711589475324,1779405177561,1779405241703
9c50f498,ONDOUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.4152,0.4145,431.488558,-0.30204199060001463,0.07166161971264001,0.07154080291640001,0.10740181697178,-0.5526462302008346,-0.3084754335260197,-0.12338882989145428,1779405357349,1779405747659
6ab0c67e,PROVEUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.3289,0.3276,544.706748,-0.7081187724000126,0.07166161976688,0.07137837225791999,0.10727999401859999,-0.9584387584434126,-0.5349802371541573,-0.21398976499663144,1779405419013,1779405489529
