trade_id,symbol,side,strategy_id,regime,order_type,entry_price,exit_price,qty,gross_pnl,fee_entry,fee_exit,slippage_cost,net_pnl,net_pnl_pct,r_multiple,entry_ts,exit_ts
0190deb6,PROVEUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.3259,0.3269,561.99246606,-0.5619924660600004,0.0732613378755816,0.0734861348620056,0.1100606045531904,-0.818800543350778,-0.44705737956428376,-0.08602020689282969,1779383872501,1779384083295
1e3b3717,PROVEUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.3287,0.3292,553.41141696,-0.27670570848000026,0.0727625331019008,0.0728732153852928,0.10922681136539518,-0.5315682683325891,-0.2922208700943111,-0.05609094412018582,1779384444634,1779384913686
501a96ba,ONDOUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.4198,0.4234,431.34578387,1.5528448219319966,0.07243158402745041,0.0730527219562232,0.10911322948775518,1.2982472864605676,0.7169509290138141,0.2884993969912373,1779385924913,1779386046438
9a2aa802,PROVEUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.3254,0.3262,556.48113095,0.44518490475998185,0.072431584004452,0.072609657966356,0.108780931478106,0.19136273131106785,0.10567916410570602,0.04252505140245952,1779386002623,1779386182218
0b361c3c,FIDAUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.04554,0.04523,4013.66351155,-1.244235688580491,0.0731128945263948,0.0726152002509626,0.10929607108301803,-1.4992598544408664,-0.820243741765476,-0.15755147692737143,1779386167147,1779386392940
791db2dc,EDENUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.1221,0.1227,1498.78248586,-0.8992694915160049,0.0732005366094024,0.0735602444060088,0.1100705857615584,-1.1561008582929744,-0.6317444717444743,-0.12136522478878145,1779386217378,1779386221803
35cc79f6,BTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,77672.0,77697.16,0.002314,0.05822024000000808,0.0718932032,0.071916491296,0.107857270872,-0.19344672536799196,-0.10763004943866068,-0.043044597442867746,1779386792248,1779387273563
74073d56,PROVEUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.33,0.3299,544.744897,0.054474489699994,0.071906326404,0.07188453660812003,0.10784314725909,-0.19715952057121602,-0.10967575757576092,-0.04387074621642064,1779387058112,1779387548804
54abe995,ETHUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2140.91,2141.67,0.083967,0.06381492000001833,0.071906315988,0.07193184195600001,0.107878618458,-0.1879018564019817,-0.10452592589131642,-0.04181078667630486,1779387058424,1779387800205
abf09892,ASTERUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.702,0.701,256.076661,-0.2560766610000002,0.0719063264088,0.07180389574439999,0.10778266661489999,-0.5075695497681002,-0.2823504273504275,-0.11294131189072343,1779387068021,1779387333077
b66d6bb8,ONDOUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.422,0.4234,425.985346,0.5963794844000052,0.07190632640479999,0.07214487819856001,0.10803840345251998,0.3442898763441252,0.19152132701422092,0.07660930472043906,1779387125084,1779387773042
3ad8c762,TONUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2.062,2.065,87.112324,-0.2613369720000099,0.0718502448352,0.071954779624,0.1078537683444,-0.5129957648036099,-0.2855916585839046,-0.11423768868383065,1779387481113,1779387492951
3136e6c7,FIDAUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.0465,0.04637,3860.709972,0.501892296359993,0.0718092054792,0.07160844856065601,0.107563240529892,0.25091140179024496,0.13976559139784556,0.05590592941116396,1779387537379,1779390196114
2de9da21,EDENUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.122,0.1213,1471.74131,-1.0302189169999887,0.071820975928,0.07140888836120002,0.10742239821690001,-1.2808711795060888,-0.71336885245901,-0.2853482399541277,1779387778601,1779388029178
09bd1ed9,TONUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2.062,2.049,87.058613,1.1317619689999912,0.0718059440024,0.0713532392148,0.10736938741289996,0.8812333983698912,0.49089718719689146,0.19635762792617734,1779387957477,1779388258088
d0b7594c,ONDOUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.4212,0.4206,426.00886,-0.2556053160000192,0.0717739727328,0.0716717306064,0.1075842775044,-0.5066352968436192,-0.282350427350438,-0.1129394986164692,1779388497643,1779388532361
a79a8cac,TONUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2.048,2.054,87.565237,0.525391421999981,0.0717334421504,0.07194359871919999,0.10775778065219997,0.27395660047818104,0.15276367187498943,0.061106015764767256,1779388558858,1779389120710
8f141b1a,ALLOUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.0866,0.0868,2070.826845,0.4141653690000119,0.0717334419108,0.07189910805840001,0.10772441247689998,0.16280840655391193,0.09078521939954476,0.03631441272141323,1779388617273,1779389036488
6684e794,BTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,77724.75,77688.0,0.002307,-0.08478225,0.0717243993,0.0716904864,0.107561164275,-0.335758299975,-0.18724913878783786,-0.0748908839415163,1779388798006,1779389279373
446ccf76,PROVEUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.3276,0.3269,547.416376,-0.3831914631999882,0.07173344191104002,0.07158016532576,0.10748520542759998,-0.6339902758643883,-0.35352564102563444,-0.14141152183980288,1779388978017,1779388984889
2f5655d7,NEARUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.86,1.843,96.365252,1.6382092840000122,0.071695747488,0.0710404637744,0.1070521584468,1.3884209142908122,0.7746182795698991,0.3098462205513975,1779389098412,1779389336125
6599f1cc,PROVEUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.3246,0.3277,553.002749,1.7143085218999954,0.07180187693015999,0.07248760033892,0.10821710795180998,1.4618019366791053,0.814353049907576,0.3257424763078495,1779389378554,1779389518275
